,centroid-0,centroid-1,frame,label,set,solution
191,0.36818600972493487,0.6556914774576823,2,0,0,0
192,0.3731711832682292,0.12697376251220704,2,0,0,0
193,0.3746109771728516,0.8937920125325521,2,0,0,0
194,0.381278076171875,0.7357091267903646,2,0,0,0
195,0.4088013712565104,0.13903204600016275,2,0,0,0
196,0.4056628926595052,0.36689310709635414,2,0,0,0
197,0.42652114868164065,0.107091064453125,2,0,0,0
198,0.4297979227701823,0.6722819519042968,2,0,0,0
199,0.4401444498697917,0.4472592163085938,2,0,0,0
200,0.46082743326822917,0.015577090581258139,2,0,0,0
201,0.4919641621907552,0.8845489501953125,2,0,0,0
202,0.49955271402994794,0.7128313700358073,2,0,0,0
203,0.508778076171875,0.6875528971354167,2,0,0,0
204,0.5165698750813802,0.6447273763020833,2,0,0,0
205,0.526872812906901,0.8095342508951823,2,0,0,0
206,0.5455560811360677,0.4343900553385417,2,0,0,0
207,0.5443538411458333,0.5158234659830729,2,0,0,0
208,0.5806287638346355,0.03669051806131999,2,0,0,0
209,0.5884207153320312,0.8907422892252604,2,0,0,0
210,0.594771016438802,0.6161424255371094,2,0,0,0
211,0.6033568318684895,0.30897610982259116,2,0,0,0
212,0.6162991333007812,0.04086769421895345,2,0,0,0
213,0.6144278971354167,0.6600242614746094,2,0,0,0
214,0.62596923828125,0.9141664632161458,2,0,0,0
215,0.6313718668619792,0.14617183685302734,2,0,0,0
216,0.6413723246256511,0.3413341522216797,2,0,0,0
217,0.6544924926757812,0.1801787821451823,2,0,0,0
218,0.663123779296875,0.5135702514648437,2,0,0,0
219,0.6604749043782552,0.7084531656901042,2,0,0,0
220,0.6742685953776042,0.6804931131998698,2,0,0,0
221,0.6794229634602864,0.1070196787516276,2,0,0,0
222,0.6891219584147136,0.29744400024414064,2,0,0,0
223,0.6885795593261719,0.47560450236002605,2,0,0,0
224,0.7159697469075521,0.36519940694173175,2,0,0,0
225,0.72072265625,0.5127272033691406,2,0,0,0
226,0.7299181111653645,0.2697509765625,2,0,0,0
227,0.7599327087402343,0.9145070393880208,2,0,0,0
228,0.7740956115722656,0.9581214396158854,2,0,0,0
229,0.8009333801269531,0.7726338195800782,2,0,0,0
230,0.8372208658854167,0.07146731694539388,2,0,0,0
231,0.8557404581705729,0.3750340525309245,2,0,0,0
232,0.8531448872884114,0.9303849283854166,2,0,0,0
233,0.8624097696940104,0.4280744425455729,2,0,0,0
234,0.8697298177083334,0.09433525721232096,2,0,0,0
235,0.8646907552083334,0.8781768798828125,2,0,0,0
236,0.8890663655598958,0.5089451090494792,2,0,0,0
237,0.8921375528971354,0.45718043009440107,2,0,0,0
238,0.9260382080078124,0.7832566324869792,2,0,0,0
239,0.9502318318684896,0.04655499458312988,2,0,0,0
240,0.9485697428385417,0.5199524434407552,2,0,0,0
241,0.9569869995117187,0.7773408508300781,2,0,0,0
242,0.9541270955403646,0.9474813842773437,2,0,0,0
243,0.9730324300130209,0.5163442993164062,2,0,0,0
244,0.025299628575642902,0.5544557189941406,3,0,0,0
245,0.03708629926045736,0.6356373596191406,3,0,0,0
246,0.07431864420572917,0.025298517545064292,3,0,0,0
247,0.08141221364339192,0.5068643697102865,3,0,0,0
248,0.10876118977864584,0.08229068120320639,3,0,0,0
249,0.12523058573404947,0.09513313293457032,3,0,0,0
250,0.13314717610677082,0.8818670654296875,3,0,0,0
251,0.1698557662963867,0.7033801778157552,3,0,0,0
252,0.1827703348795573,0.6258216349283854,3,0,0,0
253,0.19184096018473307,0.733409678141276,3,0,0,0
254,0.2064835484822591,0.3164142100016276,3,0,0,0
255,0.21757433573404947,0.8029968770345052,3,0,0,0
256,0.22243532816569012,0.45553253173828123,3,0,0,0
257,0.2201495869954427,0.6009575398763021,3,0,0,0
258,0.22038673400878905,0.668624267578125,3,0,0,0
259,0.227783203125,0.03318849563598633,3,0,0,0
260,0.24543675740559895,0.41752179463704425,3,0,0,0
261,0.24934458414713542,0.6266065470377604,3,0,0,0
262,0.2644041442871094,0.47125930786132814,3,0,0,0
263,0.26868006388346355,0.8606831868489583,3,0,0,0
264,0.2809608459472656,0.7815019226074219,3,0,0,0
265,0.2809946950276693,0.7955279541015625,3,0,0,0
266,0.30247032165527343,0.14589923858642578,3,0,0,0
267,0.3136810048421224,0.5200242614746093,3,0,0,0
268,0.3249829355875651,0.4391516621907552,3,0,0,0
269,0.3336320495605469,0.29907274881998697,3,0,0,0
270,0.34618886311848956,0.21695287068684896,3,0,0,0
271,0.3673826853434245,0.04024314562479655,3,0,0,0
272,0.36800567626953123,0.6558385721842448,3,0,0,0
273,0.3721675364176432,0.12596266428629557,3,0,0,0
274,0.3742967478434245,0.8941302490234375,3,0,0,0
275,0.38118459065755206,0.7353509521484375,3,0,0,0
276,0.4094188690185547,0.13975255330403646,3,0,0,0
277,0.4057694244384766,0.3656250762939453,3,0,0,0
278,0.42640897115071613,0.10697853088378906,3,0,0,0
279,0.42947301228841145,0.6718023173014323,3,0,0,0
280,0.4399747721354167,0.44708602905273437,3,0,0,0
281,0.4613538106282552,0.01677605470021566,3,0,0,0
282,0.49201034545898437,0.884508056640625,3,0,0,0
283,0.4996209208170573,0.7147716267903645,3,0,0,0
284,0.5088367716471354,0.6873014831542968,3,0,0,0
285,0.5167244466145834,0.6449064127604167,3,0,0,0
286,0.5270768229166667,0.8099466451009114,3,0,0,0
287,0.5414842224121094,0.516005605061849,3,0,0,0
288,0.5454305013020834,0.4343180338541667,3,0,0,0
289,0.5775323486328126,0.03443019231160482,3,0,0,0
290,0.5882054646809896,0.8908226521809895,3,0,0,0
291,0.6024681091308594,0.3076441192626953,3,0,0,0
292,0.6152795918782552,0.04177516619364421,3,0,0,0
293,0.6135155741373698,0.6606855265299479,3,0,0,0
294,0.6258935038248697,0.9135237630208334,3,0,0,0
295,0.6322161356608073,0.14571772257486978,3,0,0,0
296,0.64606201171875,0.3424241638183594,3,0,0,0
297,0.6541699727376302,0.18123189290364583,3,0,0,0
298,0.6648161824544271,0.5142287190755208,3,0,0,0
299,0.6793037414550781,0.10767677307128906,3,0,0,0
300,0.6793832906087239,0.6959040832519531,3,0,0,0
301,0.6896440633138021,0.297371571858724,3,0,0,0
302,0.6883761088053385,0.4756665547688802,3,0,0,0
303,0.7165720621744792,0.36383366902669273,3,0,0,0
304,0.7210196940104167,0.5099958801269531,3,0,0,0
305,0.7292699686686198,0.2694244130452474,3,0,0,0
306,0.7600737508138021,0.9135466512044271,3,0,0,0
307,0.7745807902018229,0.9577028401692709,3,0,0,0
308,0.7986020914713542,0.7723977661132813,3,0,0,0
309,0.8368293253580729,0.07113508860270182,3,0,0,0
310,0.8348915608723958,0.6286130777994792,3,0,0,0
311,0.8557017008463542,0.37479225158691404,3,0,0,0
312,0.8533162943522136,0.9299508666992188,3,0,0,0
313,0.8638335164388021,0.42630282084147136,3,0,0,0
314,0.8675670369466146,0.09544645309448242,3,0,0,0
315,0.8663179524739584,0.8794436645507813,3,0,0,0
316,0.89209228515625,0.45709732055664065,3,0,0,0
317,0.897021993001302,0.5161381530761718,3,0,0,0
318,0.9263746134440104,0.7836602783203125,3,0,0,0
319,0.9505326334635417,0.044253695805867514,3,0,0,0
320,0.94588134765625,0.5185828653971354,3,0,0,0
321,0.9571368408203125,0.7759103393554687,3,0,0,0
322,0.9536623128255208,0.9475297037760416,3,0,0,0
323,0.9738709513346354,0.5209901936848959,3,0,0,0
324,0.023921038309733075,0.5546543375651042,4,0,0,0
325,0.03548646926879883,0.6389073689778646,4,0,0,0
326,0.0697234853108724,0.02532877286275228,4,0,0,0
327,0.06813324610392253,0.5148304748535156,4,0,0,0
328,0.08116944630940755,0.5011568705240885,4,0,0,0
329,0.10884045918782552,0.08300610224405924,4,0,0,0
330,0.12869087219238282,0.09261420567830404,4,0,0,0
331,0.13340569814046224,0.8817340087890625,4,0,0,0
332,0.171549924214681,0.7035071309407552,4,0,0,0
333,0.18248481750488282,0.6266490173339844,4,0,0,0
334,0.19210859934488933,0.7332954915364583,4,0,0,0
335,0.20746543884277344,0.3185309855143229,4,0,0,0
336,0.21770055135091146,0.8034725443522135,4,0,0,0
337,0.22229568481445314,0.4551263936360677,4,0,0,0
338,0.21945111592610678,0.6010874430338542,4,0,0,0
339,0.2226092274983724,0.6683332824707031,4,0,0,0
340,0.22779314676920573,0.03333383878072103,4,0,0,0
341,0.24580586751302083,0.4164607747395833,4,0,0,0
342,0.24967549641927084,0.6264158121744792,4,0,0,0
343,0.25609270731608075,0.808503672281901,4,0,0,0
344,0.26463216145833335,0.47413726806640627,4,0,0,0
345,0.2683208719889323,0.86053955078125,4,0,0,0
346,0.2830619812011719,0.7817391459147135,4,0,0,0
347,0.30238494873046873,0.14562840779622396,4,0,0,0
348,0.3137135060628255,0.5196910095214844,4,0,0,0
349,0.3259807840983073,0.4390800984700521,4,0,0,0
350,0.3336514790852865,0.2989397684733073,4,0,0,0
351,0.34531817118326824,0.2174029541015625,4,0,0,0
352,0.36701207478841147,0.03467610677083333,4,0,0,0
353,0.3677313486735026,0.6550156656901042,4,0,0,0
354,0.3712318166097005,0.126106440226237,4,0,0,0
355,0.37335835774739584,0.8887630208333334,4,0,0,0
356,0.3816492462158203,0.7357438151041666,4,0,0,0
357,0.4101824188232422,0.14059561411539714,4,0,0,0
358,0.4056932830810547,0.3629681905110677,4,0,0,0
359,0.4266624704996745,0.10681226094563802,4,0,0,0
360,0.43172515869140626,0.6706735229492188,4,0,0,0
361,0.44041544596354165,0.4469088236490885,4,0,0,0
362,0.461280517578125,0.017877909342447918,4,0,0,0
363,0.4931218465169271,0.8839750162760417,4,0,0,0
364,0.5005979919433594,0.7158732096354167,4,0,0,0
365,0.5093067932128906,0.6880606079101562,4,0,0,0
366,0.516985117594401,0.6436073303222656,4,0,0,0
367,0.527194569905599,0.8095469156901042,4,0,0,0
368,0.5455944315592448,0.4342371114095052,4,0,0,0
369,0.5436224365234374,0.5157516479492188,4,0,0,0
370,0.5672013854980469,0.01880919615427653,4,0,0,0
371,0.5745794169108073,0.034014135996500654,4,0,0,0
372,0.5884647623697916,0.8907944742838542,4,0,0,0
373,0.6025813802083333,0.3076699574788411,4,0,0,0
374,0.6158669026692708,0.04201862653096517,4,0,0,0
375,0.6136507161458333,0.6605460103352865,4,0,0,0
376,0.6257541402180989,0.9105543009440105,4,0,0,0
377,0.632204844156901,0.14589364369710286,4,0,0,0
378,0.6336119079589844,0.33843106587727867,4,0,0,0
379,0.654650624593099,0.18225201924641926,4,0,0,0
380,0.6657743326822917,0.5147733052571615,4,0,0,0
381,0.6794131469726562,0.10930567423502605,4,0,0,0
382,0.6802431233723958,0.6942713419596355,4,0,0,0
383,0.6900309244791667,0.29757377624511716,4,0,0,0
384,0.6881270345052083,0.4759644063313802,4,0,0,0
385,0.7141769409179688,0.5133985392252605,4,0,0,0
386,0.7185490926106771,0.3621200815836589,4,0,0,0
387,0.7311342366536459,0.27016034444173176,4,0,0,0
388,0.7596346537272135,0.9145229085286458,4,0,0,0
389,0.7765109252929687,0.9562183634440105,4,0,0,0
390,0.7977738952636719,0.7721724955240885,4,0,0,0
391,0.8371867370605469,0.07104730606079102,4,0,0,0
392,0.8353976440429688,0.6288223775227865,4,0,0,0
393,0.8558631388346354,0.37484540303548175,4,0,0,0
394,0.85350830078125,0.9299462890625,4,0,0,0
395,0.8688274129231771,0.09405386606852213,4,0,0,0
396,0.86616455078125,0.4242288208007812,4,0,0,0
397,0.8663539632161459,0.8796268717447917,4,0,0,0
398,0.8859243774414063,0.49376251220703127,4,0,0,0
399,0.8877218627929687,0.5140230814615886,4,0,0,0
400,0.8918069458007812,0.45720443725585935,4,0,0,0
401,0.9272146606445313,0.7837088521321615,4,0,0,0
402,0.9463382975260417,0.5150094095865886,4,0,0,0
403,0.9526081339518229,0.04110756238301595,4,0,0,0
404,0.9578280639648438,0.7755155944824219,4,0,0,0
405,0.9554554239908855,0.9427249145507812,4,0,0,0
406,0.9748592122395834,0.5275647989908854,4,0,0,0
407,0.024270585378011068,0.5542476399739583,5,0,0,0
408,0.035654878616333006,0.6408132934570312,5,0,0,0
409,0.06314284006754557,0.5148192850748697,5,0,0,0
410,0.07331912994384765,0.026294455528259278,5,0,0,0
411,0.08187808990478515,0.5004455057779947,5,0,0,0
412,0.10876946767171224,0.08238746643066407,5,0,0,0
413,0.10904735565185547,0.11435765584309895,5,0,0,0
414,0.12919298807779947,0.0913540776570638,5,0,0,0
415,0.13363511403401693,0.8816400146484376,5,0,0,0
416,0.17236128489176433,0.7019212849934896,5,0,0,0
417,0.18215797424316407,0.628082987467448,5,0,0,0
418,0.1919585927327474,0.7330330912272135,5,0,0,0
419,0.20772157033284505,0.3166390991210937,5,0,0,0
420,0.21615158081054686,0.6018430074055989,5,0,0,0
421,0.21560618082682292,0.8063113911946614,5,0,0,0
422,0.22261202494303386,0.4539703369140625,5,0,0,0
423,0.22298243204752605,0.668630625406901,5,0,0,0
424,0.22775599161783855,0.034620412190755206,5,0,0,0
425,0.24687754313151042,0.4149994405110677,5,0,0,0
426,0.24963045756022134,0.6262915547688802,5,0,0,0
427,0.2502496083577474,0.8486921183268229,5,0,0,0
428,0.2549137115478516,0.8010174560546875,5,0,0,0
429,0.26375864664713544,0.47927052815755206,5,0,0,0
430,0.2859705098470052,0.7828759765625,5,0,0,0
431,0.2880785878499349,0.8022776285807292,5,0,0,0
432,0.2999925231933594,0.7946146647135417,5,0,0,0
433,0.3063213602701823,0.14679447174072266,5,0,0,0
434,0.31367785135904946,0.5197666422526042,5,0,0,0
435,0.3263489023844401,0.43524668375651043,5,0,0,0
436,0.3337450663248698,0.298925298055013,5,0,0,0
437,0.3455541483561198,0.2189325459798177,5,0,0,0
438,0.36724451700846356,0.03410474459330241,5,0,0,0
439,0.370958506266276,0.12367396036783854,5,0,0,0
440,0.36752835591634114,0.6542133076985677,5,0,0,0
441,0.373551508585612,0.8862995402018229,5,0,0,0
442,0.38239158630371095,0.7356500244140625,5,0,0,0
443,0.4058282725016276,0.3627262878417969,5,0,0,0
444,0.4118439483642578,0.14229715983072916,5,0,0,0
445,0.42675150553385416,0.1068918228149414,5,0,0,0
446,0.43194402058919273,0.6698990376790365,5,0,0,0
447,0.4405632527669271,0.4469393412272135,5,0,0,0
448,0.4609224446614583,0.017178648312886555,5,0,0,0
449,0.4935052490234375,0.8844733683268229,5,0,0,0
450,0.5019310506184896,0.7165924580891927,5,0,0,0
451,0.5087767537434896,0.6887006632486979,5,0,0,0
452,0.517202402750651,0.6429740905761718,5,0,0,0
453,0.527243906656901,0.8096385701497396,5,0,0,0
454,0.5457695515950521,0.43413167317708334,5,0,0,0
455,0.5434271240234375,0.51590087890625,5,0,0,0
456,0.5604659525553385,0.026727927525838215,5,0,0,0
457,0.5883589172363282,0.8904657999674479,5,0,0,0
458,0.5940278625488281,0.6273438008626302,5,0,0,0
459,0.6023069763183594,0.3084662628173828,5,0,0,0
460,0.6154608662923177,0.04277394612630208,5,0,0,0
461,0.6129241943359375,0.6613530476888021,5,0,0,0
462,0.62548583984375,0.9119327799479167,5,0,0,0
463,0.6312775166829427,0.14602636973063152,5,0,0,0
464,0.6339091491699219,0.33862068176269533,5,0,0,0
465,0.6549259440104167,0.1837208938598633,5,0,0,0
466,0.6643904622395833,0.5141845194498698,5,0,0,0
467,0.6746598815917969,0.6874814860026042,5,0,0,0
468,0.6793524169921875,0.11032873789469401,5,0,0,0
469,0.6903943379720052,0.2977338409423828,5,0,0,0
470,0.6885140482584635,0.4762726338704427,5,0,0,0
471,0.6860417683919271,0.700960439046224,5,0,0,0
472,0.7162537638346355,0.3632435353597005,5,0,0,0
473,0.7115745544433594,0.5143417358398438,5,0,0,0
474,0.7306391906738281,0.2700980885823568,5,0,0,0
475,0.7598445638020833,0.9130880737304687,5,0,0,0
476,0.7767489624023437,0.9548002115885417,5,0,0,0
477,0.7986982218424479,0.7714085896809896,5,0,0,0
478,0.8373820495605468,0.07083824157714844,5,0,0,0
479,0.8356071472167969,0.6286985270182291,5,0,0,0
480,0.8560323079427083,0.37472681681315106,5,0,0,0
481,0.8538265991210937,0.9297984822591145,5,0,0,0
482,0.8700311279296875,0.09258749643961589,5,0,0,0
483,0.8656447347005208,0.4230913289388021,5,0,0,0
484,0.866541035970052,0.8799925740559896,5,0,0,0
485,0.8838362630208333,0.49186604817708335,5,0,0,0
486,0.8881786092122396,0.5126402282714844,5,0,0,0
487,0.891876932779948,0.4569366963704427,5,0,0,0
488,0.9333342488606771,0.7858581034342448,5,0,0,0
489,0.9453514607747396,0.5149280293782552,5,0,0,0
490,0.9557328287760417,0.036550079981486,5,0,0,0
491,0.9563361612955729,0.9408759562174479,5,0,0,0
492,0.9748363240559896,0.5282963053385417,5,0,0,0
493,0.02364136854807536,0.5537276204427083,6,0,0,0
494,0.03482989629109701,0.6406950378417968,6,0,0,0
495,0.062328643798828125,0.5151188151041667,6,0,0,0
496,0.07326665878295899,0.02455841859181722,6,0,0,0
497,0.0820835304260254,0.500216064453125,6,0,0,0
498,0.10822118123372396,0.08204541524251302,6,0,0,0
499,0.10896624247233073,0.11763172149658203,6,0,0,0
500,0.13049476623535156,0.08918434778849284,6,0,0,0
